0.0653391,0.0653391,0.0653391,0.0653391,0.0653391,0.0653391,0.0653391,0.0653391,0.0653391,0.0653391,0.0653391,0.0653391,0.0653391,0.0653391,0.0653391,0.0653391,0.0653391,0.0653391,0.0653391,0.0653391,0.0653391,0.0653391,0.0653391,0.0653391,0.0653391,0.0653391,0.0653391,0.0653391,0.0653391,0.0653391,0.0653391,0.0653391,0.0653391,0.0653391,0.0653391,0.0653391,0.0653391,0.0653391,0.0653391,0.0653391,0.0653391,0.0653391,0.0653391,0.0653391,0.0653391,0.0653391,0.0653391,0.0653391,0.0653391,0.0653391,0.0653391,0.0653391,0.0653391,0.0653391,0.0653391,0.0653391,0.0653391,0.0653391,0.0653391,0.0653391,0.0653391,0.0653391,0.0653391,0.0653391,0.0653391,0.0653391,0.0653391,0.0653391,0.0653391,0.0653391,0.0653391,0.0653391,0.0653391,0.0653391,0.0653391,0.0653391,0.0653391,0.0653391,0.0653391,0.0653391,0.0653391,0.0653391,0.0653391,0.0653391,0.0653391,0.0653391,0.0653391,0.0653391,0.0653391,0.0653391,0.0653391,0.0653391,0.0653391,0.0653391,0.0653391,0.0653391,0.0653391,0.0653391,0.0653391,0.0653391,
0.186053,0.186053,0.186053,0.186053,0.186053,0.186053,0.186053,0.186053,0.186053,0.186053,0.186053,0.186053,0.186053,0.186053,0.186053,0.186053,0.186053,0.186053,0.186053,0.186053,0.186053,0.186053,0.186053,0.186053,0.186053,0.186053,0.186053,0.186053,0.186053,0.186053,0.186053,0.186053,0.186053,0.186053,0.186053,0.186053,0.186053,0.186053,0.186053,0.186053,0.186053,0.186053,0.186053,0.186053,0.186053,0.186053,0.186053,0.186053,0.186053,0.186053,0.186053,0.186053,0.186053,0.186053,0.186053,0.186053,0.186053,0.186053,0.186053,0.186053,0.186053,0.186053,0.186053,0.186053,0.186053,0.186053,0.186053,0.186053,0.186053,0.186053,0.186053,0.186053,0.186053,0.186053,0.186053,0.186053,0.186053,0.186053,0.186053,0.186053,0.186053,0.186053,0.186053,0.186053,0.186053,0.186053,0.186053,0.186053,0.186053,0.186053,0.186053,0.186053,0.186053,0.186053,0.186053,0.186053,0.186053,0.186053,0.186053,0.186053,
0.307042,0.307042,0.307042,0.307042,0.307042,0.307042,0.307042,0.307042,0.307042,0.307042,0.307042,0.307042,0.307042,0.307042,0.307042,0.307042,0.307042,0.307042,0.307042,0.307042,0.307042,0.307042,0.307042,0.307042,0.307042,0.307042,0.307042,0.307042,0.307042,0.307042,0.307042,0.307042,0.307042,0.307042,0.307042,0.307042,0.307042,0.307042,0.307042,0.307042,0.307042,0.307042,0.307042,0.307042,0.307042,0.307042,0.307042,0.307042,0.307042,0.307042,0.307042,0.307042,0.307042,0.307042,0.307042,0.307042,0.307042,0.307042,0.307042,0.307042,0.307042,0.307042,0.307042,0.307042,0.307042,0.307042,0.307042,0.307042,0.307042,0.307042,0.307042,0.307042,0.307042,0.307042,0.307042,0.307042,0.307042,0.307042,0.307042,0.307042,0.307042,0.307042,0.307042,0.307042,0.307042,0.307042,0.307042,0.307042,0.307042,0.307042,0.307042,0.307042,0.307042,0.307042,0.307042,0.307042,0.307042,0.307042,0.307042,0.307042,
